exposure_id,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,Full_month_premium
exposure_a02f6cc6-9127-4ef6-9ce0-4cbf7fd19c91,male,FALSE,,FALSE,3,80,200,House,Gympie,4570,QLD,1994-05-11,80200,0-6 months,30,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-08-04 08:39:25,Morning (05:00 - 11:59),
exposure_a03594e1-7068-4774-875a-ce40dbb3040b,female,FALSE,,,2,80,200,House,Mount Gambier,5290,SA,1988-09-17,80200,0-6 months,35,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-28 19:36:48,Evening (18:00 - 23:59),
exposure_a035a9c8-c999-4825-a26f-d4c2803bcffa,male,TRUE,4-6 mo,TRUE,70,80,200,House,Mitchelton,4053,QLD,1982-01-08,80200,5 years,42,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,0,2024-06-02 08:57:15,Morning (05:00 - 11:59),
exposure_a03f2824-5c1f-4329-a3b2-f9adca54a53e,female,FALSE,,,29,80,100,House,Frenchs Forest,2086,NSW,1964-09-08,80100,2 years,59,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,0,2024-03-26 10:21:24,Morning (05:00 - 11:59),
exposure_a045e19b-05a2-4726-b769-faec76f539c9,male,FALSE,,,54,80,100,House,Patterson Lakes,3197,VIC,1995-11-13,80100,4 years,28,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2024-04-11 19:49:02,Evening (18:00 - 23:59),
exposure_a0481a0a-38e2-4de1-8753-712c007695c2,female,FALSE,,,3,80,100,House,Elanora Heights,2101,NSW,1994-03-15,80100,0-6 months,29,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,FALSE,0,2023-11-02 20:03:53,Evening (18:00 - 23:59),
exposure_a048267e-dbbc-4901-98d5-48b6d45cc1df,female,FALSE,,FALSE,5,80,200,House,Northgate,5085,SA,2004-01-22,80200,0-6 months,20,1,3,purebred,spitz related,american akita,american akita,FALSE,0,2024-09-07 11:58:42,Morning (05:00 - 11:59),
exposure_a0493288-94b0-4fba-ac1c-44ffc65104eb,female,FALSE,,TRUE,4,90,100,House,Walkley Heights,5098,SA,1997-05-01,90100,0-6 months,27,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-05-09 12:08:53,Afternoon (12:00 - 17:59),
exposure_a04b3a6a-d67b-413a-9cb8-ba194003f463,female,FALSE,,,2,80,100,House,Yaroomba,4573,QLD,1996-11-03,80100,0-6 months,27,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-01-30 19:45:48,Evening (18:00 - 23:59),
exposure_a04c4323-44bc-4732-8c8e-e7d90e533038,male,TRUE,7-12 mo,TRUE,53,80,200,House,South Ripley,4306,QLD,1983-01-06,80200,4 years,41,1,1,unnamed cross,unknown,pug cross,pug cross,FALSE,0,2024-09-03 09:59:21,Morning (05:00 - 11:59),
exposure_a0509a89-f15b-4ad1-b7e3-2f650009597c,male,FALSE,,,2,80,0,House,Padbury,6025,WA,1996-02-22,800,0-6 months,27,1,2,cross,,beaglier,beaglier,FALSE,0,2024-01-30 18:58:24,Evening (18:00 - 23:59),
exposure_a05257fd-b369-4dd6-804f-985f15bf5b51,male,TRUE,2+ yr,FALSE,45,80,200,House,Burraneer,2230,NSW,1988-03-31,80200,3 years,36,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,2024-07-23 08:18:15,Morning (05:00 - 11:59),
exposure_a05fe2bc-6fde-41fa-9d08-bb30e6c0b317,female,FALSE,,FALSE,2,80,200,House,Saint Kilda East,3183,VIC,1980-11-18,80200,0-6 months,43,1,2,cross,,bordoodle,bordoodle,FALSE,0,2024-05-06 21:10:59,Evening (18:00 - 23:59),
exposure_a071abe5-c803-4082-a3a4-feed3d05c821,female,TRUE,Not Sure,FALSE,60,80,200,House,Macgregor,4109,QLD,1981-09-24,80200,5 years,42,1,1,unnamed cross,unknown,chihuahua cross,chihuahua cross,FALSE,0,2024-08-21 19:44:31,Evening (18:00 - 23:59),
exposure_a0753a84-7706-4045-8925-52e9ac66ebb1,female,FALSE,,,2,90,100,House,Chain Valley Bay,2259,NSW,1987-05-24,90100,0-6 months,37,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-05-30 23:03:14,Evening (18:00 - 23:59),
exposure_a07bd9fd-0dad-4086-976f-9d1db9871438,male,FALSE,,FALSE,4,90,200,House,Cranbourne,3977,VIC,1980-10-26,90200,0-6 months,43,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-05-11 11:28:47,Morning (05:00 - 11:59),
exposure_a0820b73-fc82-4bd9-885a-1739846f043d,female,TRUE,4-6 mo,FALSE,44,90,200,House,Davidson,2085,NSW,1970-03-18,90200,3 years,54,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,0,2024-05-10 13:21:24,Afternoon (12:00 - 17:59),
exposure_a08d3104-76e0-4b8e-80f6-c75ec7ffb59f,female,FALSE,,,12,80,100,House,Kurunjang,3337,VIC,1999-10-31,80100,7-12 months,24,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,2024-04-24 17:10:01,Afternoon (12:00 - 17:59),
exposure_a0939dcc-e4c5-4823-8733-00a8840350ba,male,TRUE,7-12 mo,,28,80,100,House,Tingalpa,4173,QLD,2005-05-09,80100,2 years,18,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-01-15 12:46:57,Afternoon (12:00 - 17:59),
exposure_a0978d1d-b94e-41d4-becd-dece7e1c142e,female,FALSE,,,24,80,100,House,Avalon Beach,2107,NSW,1996-02-29,80100,2 years,28,1,2,cross,,beaglier,beaglier,FALSE,0,2024-05-01 09:06:39,Morning (05:00 - 11:59),
exposure_a0983690-8b3f-4db0-bc0c-918668ffb373,female,FALSE,,,5,80,200,House,Dubbo,2830,NSW,1971-03-10,80200,0-6 months,53,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-06-03 07:14:08,Morning (05:00 - 11:59),
exposure_a098d2f7-e9ba-4ee7-9570-84c92fc17fd2,male,FALSE,,FALSE,4,80,100,House,Girards Hill,2480,NSW,1985-02-26,80100,0-6 months,39,1,2,purebred,collie related,australian cattle dogstumpy tail,australian cattle dogstumpy tail,FALSE,2,2024-04-24 15:54:10,Afternoon (12:00 - 17:59),
exposure_a09d8fdb-8211-4489-9b9e-c53c95b95041,male,FALSE,,FALSE,2,80,100,House,Kallangur,4503,QLD,1973-07-24,80100,0-6 months,50,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-06-05 13:38:24,Afternoon (12:00 - 17:59),
exposure_a0ab4c00-ace7-4dd8-b378-40cd0fe558b3,female,FALSE,,,9,90,100,House,Hillside,3037,VIC,1981-05-04,90100,7-12 months,43,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-07-05 12:33:58,Afternoon (12:00 - 17:59),
exposure_a0b66297-2e70-4370-8a59-caed3701b84e,female,TRUE,4-6 mo,FALSE,6,80,100,Apartment,Southbank,3006,VIC,1988-11-22,80100,0-6 months,35,1,2,purebred,siamese,domestic short hair,domestic short hair,FALSE,0,2024-09-29 13:09:50,Afternoon (12:00 - 17:59),
exposure_a0b9289c-3c51-4c7e-b3ff-e807e59b4820,female,FALSE,,,2,80,100,House,Echunga,5153,SA,1974-04-27,80100,0-6 months,49,1,3,unnamed cross,unknown,golden retriever cross,golden retriever cross,FALSE,0,2024-01-03 21:02:12,Evening (18:00 - 23:59),
exposure_a0bb2682-03d2-4074-b75e-cf819db4e5a1,female,TRUE,0-3 mo,,57,80,100,House,Doreen,3754,VIC,1994-02-12,80100,4 years,29,2,3,cross,cross,cross,"bullmastiff cross, staffordshire bull terrier",FALSE,0,2024-01-18 11:11:31,Morning (05:00 - 11:59),
exposure_a0c5aa84-805f-40f9-b0e7-7ccd67df5ab2,male,FALSE,,FALSE,2,80,200,House,Hazelbrook,2779,NSW,1996-06-17,80200,0-6 months,28,1,2,purebred,collie related,australian cattle dogred heeler,australian cattle dogred heeler,TRUE,0,2024-07-18 13:07:51,Afternoon (12:00 - 17:59),
exposure_a0caae94-84d6-4e7a-90e6-1d9101c9dfe0,female,TRUE,4-6 mo,FALSE,15,80,200,House,Mosman,2088,NSW,1971-01-11,80200,1 years,53,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-09-06 07:00:51,Morning (05:00 - 11:59),
exposure_a0d07715-df61-4e4a-ac97-08276e3fe130,male,FALSE,,,3,80,100,House,Eglinton,6034,WA,1984-09-28,80100,0-6 months,39,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-02-09 15:34:51,Afternoon (12:00 - 17:59),
exposure_a0d55c9d-28dd-487b-9e6b-6d565459463e,female,TRUE,4-6 mo,FALSE,15,90,200,Apartment,Dee Why,2099,NSW,1994-09-29,90200,1 years,29,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-07-27 09:38:18,Morning (05:00 - 11:59),
exposure_a0da1d9a-a796-44c0-8b35-3b3132b199d4,male,FALSE,,,53,80,0,House,Colebee,2761,NSW,1982-09-22,800,4 years,41,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,2024-04-06 10:29:20,Morning (05:00 - 11:59),
exposure_a0deaab5-54e4-4c1e-ac08-431572deb6b2,male,FALSE,,FALSE,2,80,200,Apartment,Byron Bay,2481,NSW,1996-08-13,80200,0-6 months,27,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-06-14 11:41:56,Morning (05:00 - 11:59),
exposure_a0e3364b-d782-4527-b43b-647eea987c1a,female,FALSE,,TRUE,2,80,200,House,Baldivis,6171,WA,1999-06-29,80200,0-6 months,25,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2024-09-13 17:37:00,Afternoon (12:00 - 17:59),
exposure_a0e6a2df-1dd3-4242-90fb-88a6cb480467,male,FALSE,,FALSE,2,90,100,House,Success,6164,WA,2000-12-06,90100,0-6 months,23,2,1,cross,cross,cross,"maltese, shih tzu",FALSE,0,2024-05-25 22:15:21,Evening (18:00 - 23:59),
exposure_a0ec5c22-fa37-4891-8435-529ba53a339c,female,FALSE,,,19,80,200,House,Kalamunda,6076,WA,1990-05-04,80200,1 years,34,1,3,purebred,shepherd type,maremma sheepdog,maremma sheepdog,FALSE,0,2024-07-18 20:05:52,Evening (18:00 - 23:59),
exposure_a0ed5d4d-1114-4d96-9636-f846c2db874f,male,FALSE,,,10,80,100,House,Carina,4152,QLD,1996-06-26,80100,7-12 months,27,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-02-18 08:58:50,Morning (05:00 - 11:59),
exposure_a0ef55d9-4961-406e-ac5d-a3e084028a7d,female,FALSE,,FALSE,4,80,200,House,Tallai,4213,QLD,1996-09-23,80200,0-6 months,27,1,2,purebred,collie related,kelpie,kelpie,FALSE,0,2024-04-23 01:40:26,Late Night (00:00 - 04:59),
exposure_a0f28e00-fb90-4d17-ac2d-f11ee26c4aa8,male,FALSE,,FALSE,10,80,200,House,Boolarra,3870,VIC,1992-09-11,80200,7-12 months,31,2,3,cross,cross,cross,"groodle, german shepherd",FALSE,0,2024-08-30 14:25:02,Afternoon (12:00 - 17:59),
exposure_a0f3e32d-11d0-4574-964d-c51a0aa65461,male,FALSE,,FALSE,5,90,200,House,Holbrook,2644,NSW,1989-01-05,90200,0-6 months,35,1,3,designerbreed,water dog,labradoodle,labradoodle,TRUE,0,2024-06-20 11:45:40,Morning (05:00 - 11:59),
exposure_a0fbd83d-01df-460c-8f57-3357e5513491,male,TRUE,1-2 yr,TRUE,26,80,200,Apartment,Arana Hills,4054,QLD,1995-10-05,80200,2 years,28,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-06-08 09:38:18,Morning (05:00 - 11:59),
exposure_a0ff6eba-1f5c-44e9-9c06-5b04d0f93cfb,female,TRUE,1-2 yr,,20,80,0,Apartment,Berkeley Vale,2261,NSW,1956-08-22,800,1 years,67,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,TRUE,0,2024-03-22 17:00:38,Afternoon (12:00 - 17:59),
exposure_a10a61ca-7d6a-4661-95a7-95a64dcd91f7,male,TRUE,1-2 yr,FALSE,30,80,200,Apartment,Thornbury,3071,VIC,1995-10-13,80200,2 years,28,2,2,cross,cross,cross,"border collie, samoyed",FALSE,0,2024-09-01 12:09:30,Afternoon (12:00 - 17:59),
exposure_a10e57ef-4a2c-4d31-9c2e-89a4437f9a02,male,FALSE,,FALSE,3,80,200,House,Botanic Ridge,3977,VIC,1990-01-04,80200,0-6 months,34,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-09-15 16:05:21,Afternoon (12:00 - 17:59),
exposure_a11bcca4-9017-4824-bd0f-cdb6087471eb,male,FALSE,,,12,80,100,House,Vaucluse,2030,NSW,1994-10-06,80100,7-12 months,29,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,0,2024-01-24 11:23:14,Morning (05:00 - 11:59),
exposure_a11be4a6-a18a-4527-80d6-249926e0a2a5,male,FALSE,,,2,100,100,Apartment,Applecross,6153,WA,1975-09-24,100100,0-6 months,48,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,2024-01-07 13:52:44,Afternoon (12:00 - 17:59),
exposure_a11c2971-99aa-4cd0-af07-d8d01d8efe1c,female,TRUE,7-12 mo,TRUE,37,80,0,Apartment,Pyrmont,2009,NSW,1983-12-28,800,3 years,40,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-07-05 11:33:26,Morning (05:00 - 11:59),
exposure_a124bf63-e697-4cd5-af9c-e66f3f59de3c,male,FALSE,,FALSE,3,80,200,House,Indooroopilly,4068,QLD,2005-06-21,80200,0-6 months,19,1,3,designerbreed,water dog,labradoodle,labradoodle,TRUE,0,2024-08-30 07:40:28,Morning (05:00 - 11:59),
exposure_a124db15-6721-465c-b4e4-1108e2698fac,male,FALSE,,,2,80,200,House,Medowie,2318,NSW,1997-04-26,80200,0-6 months,27,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-05-29 06:15:21,Morning (05:00 - 11:59),
exposure_a12c43da-ddef-465f-bc03-aa375fed5cfa,female,FALSE,,,3,80,100,House,Woodlands,6018,WA,1974-05-01,80100,0-6 months,49,1,3,unnamed cross,unknown,german shepherd cross,german shepherd cross,FALSE,0,2024-01-01 14:35:36,Afternoon (12:00 - 17:59),
exposure_a13f8cea-3863-4d77-bff2-3da28899fe4e,male,FALSE,,,2,80,200,House,Thornlands,4164,QLD,1987-07-14,80200,0-6 months,36,1,2,purebred,teckel,dachshundstandard smooth haired,dachshundstandard smooth haired,FALSE,0,2024-06-30 19:48:21,Evening (18:00 - 23:59),
exposure_a13fd7a9-dd97-45a4-8d75-35d894511fb4,female,FALSE,,,3,80,200,House,Clyde,3978,VIC,1999-04-28,80200,0-6 months,25,1,2,cross,,bordoodle,bordoodle,FALSE,0,2024-07-07 07:18:56,Morning (05:00 - 11:59),
exposure_a158d4ae-2a32-45b2-8a63-0310f071ef8b,male,TRUE,7-12 mo,TRUE,31,80,100,Apartment,Southbank,3006,VIC,1976-01-20,80100,2 years,48,1,1,unnamed cross,unknown,maltese cross,maltese cross,FALSE,0,2024-06-18 09:51:11,Morning (05:00 - 11:59),
exposure_a1610af5-c2a8-43c1-b5ca-dba21644172a,female,FALSE,,,2,90,100,House,Surry Hills,2010,NSW,1993-11-27,90100,0-6 months,30,1,2,cross,,cockalier,cockalier,FALSE,0,2024-03-19 09:18:26,Morning (05:00 - 11:59),
exposure_a1653feb-c7d6-44d1-b779-32d19dcd3c66,male,FALSE,,,15,80,100,House,Bexhill,2480,NSW,1992-05-14,80100,1 years,31,2,3.5,cross,cross,cross,"french mastiff cross, bull arab",FALSE,0,2024-04-04 17:40:12,Afternoon (12:00 - 17:59),
exposure_a16a5758-e0ea-41b3-a57e-5a1ff5fd85b1,female,FALSE,,,3,80,100,House,Kirrawee,2232,NSW,1981-02-16,80100,0-6 months,43,1,3,cross,,bernedoodle,bernedoodle,FALSE,0,2024-04-10 13:07:35,Afternoon (12:00 - 17:59),
exposure_a18eb9d2-a818-4f88-888f-6712f6a772d0,male,FALSE,,,38,80,200,House,Green Point,2251,NSW,1971-12-31,80200,3 years,52,1,2,purebred,collie related,border collie,border collie,FALSE,0,2024-07-19 15:34:52,Afternoon (12:00 - 17:59),
exposure_a18f234b-3c39-4379-aea5-88d3d8108a6e,male,TRUE,1-2 yr,FALSE,23,80,200,House,Hoppers Crossing,3029,VIC,1980-10-23,80200,1 years,43,1,3,purebred,shepherd type,maremma sheepdog,maremma sheepdog,TRUE,0,2024-09-19 22:32:52,Evening (18:00 - 23:59),
exposure_a19eab7f-0a29-4bd1-a2cc-385ceaaf4912,male,FALSE,,TRUE,3,80,100,Apartment,Narwee,2209,NSW,1978-11-25,80100,0-6 months,45,1,1,purebred,teckel,dachshundminiature long haired,dachshundminiature long haired,TRUE,0,2024-08-22 14:05:57,Afternoon (12:00 - 17:59),
exposure_a19f841b-91ff-46e2-b181-df6106f3339b,male,TRUE,7-12 mo,,26,90,100,House,Airport West,3042,VIC,1995-07-31,90100,2 years,28,2,2,cross,cross,cross,"whippet cross, kelpie cross",FALSE,0,2024-03-03 19:17:24,Evening (18:00 - 23:59),
exposure_a1aad122-c453-4afa-be17-ea73ba24ae3a,female,FALSE,,,10,90,200,House,North Melbourne,3051,VIC,2003-05-03,90200,7-12 months,21,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-08-30 16:47:31,Afternoon (12:00 - 17:59),
exposure_a1b79eae-e2cb-4205-bb63-c9a2c2ab28d8,male,FALSE,,,2,90,0,Apartment,St Kilda,3182,VIC,1991-06-30,900,0-6 months,32,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,2024-03-10 13:42:16,Afternoon (12:00 - 17:59),
exposure_a1b7a6ae-e0a3-475c-b686-5ce9657e9ca0,male,TRUE,7-12 mo,FALSE,78,80,200,House,Coffs Harbour,2450,NSW,1996-08-16,80200,6 years,27,2,1.5,cross,cross,cross,"cardigan welsh corgi, scottish terrier",FALSE,0,2024-07-25 12:01:56,Afternoon (12:00 - 17:59),
exposure_a1d0711e-5bd7-4959-afa6-d43fd8477877,female,FALSE,,FALSE,14,100,100,Apartment,Melbourne,3000,VIC,1991-04-04,100100,1 years,33,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-07-13 13:36:44,Afternoon (12:00 - 17:59),
exposure_a1de3218-6c34-40b6-b186-5783df43362e,male,FALSE,,,4,90,200,House,Loganholme,4129,QLD,1993-01-15,90200,0-6 months,31,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2024-04-13 19:55:06,Evening (18:00 - 23:59),
exposure_a1f1d58c-8bb9-4960-b178-d70844a99c6f,female,FALSE,,,18,80,100,House,Scarborough,4020,QLD,1963-05-09,80100,1 years,60,1,1,unnamed cross,unknown,fox terrier cross,fox terrier cross,FALSE,0,2023-11-24 06:27:38,Morning (05:00 - 11:59),
exposure_a1fe82f9-4ac9-4bf7-89d6-d0f67a971711,male,TRUE,7-12 mo,FALSE,40,90,0,House,Prospect,2148,NSW,1991-09-18,900,3 years,32,1,2,cross,,bordoodle,bordoodle,FALSE,0,2024-05-16 20:21:25,Evening (18:00 - 23:59),
exposure_a206f3cb-6420-4294-ae97-ea277391118d,male,FALSE,,,5,80,200,House,Glenmore Park,2745,NSW,1974-09-25,80200,0-6 months,49,1,2,purebred,teckel,dachshundstandard smooth haired,dachshundstandard smooth haired,FALSE,0,2024-08-17 21:47:40,Evening (18:00 - 23:59),
exposure_a213270d-96b3-42e9-80af-f2aea7933099,male,FALSE,,,31,80,200,House,Woodvale,6026,WA,1959-02-14,80200,2 years,65,1,2,purebred,spaniel,cocker spaniel,cocker spaniel,FALSE,0,2024-05-01 14:06:26,Afternoon (12:00 - 17:59),
exposure_a21539e1-9921-458a-a85f-bc6e945eb338,female,FALSE,,,14,100,100,House,Caulfield South,3162,VIC,1990-12-26,100100,1 years,33,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2024-01-31 18:12:55,Evening (18:00 - 23:59),
exposure_a21b9220-9fdd-4436-93d9-f295435c260a,female,FALSE,,,2,80,100,House,Pacific Paradise,4564,QLD,1980-09-15,80100,0-6 months,43,1,1,purebred,terrier,fox terrierminiature,fox terrierminiature,FALSE,0,2024-02-19 07:04:48,Morning (05:00 - 11:59),
exposure_a21e5f8c-b20d-435c-9ae0-f98f47132553,male,FALSE,,FALSE,3,80,100,Apartment,Richmond,3121,VIC,1994-06-20,80100,0-6 months,30,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2024-09-07 15:46:16,Afternoon (12:00 - 17:59),
exposure_a22353e7-e099-4c04-8502-1397da365edc,male,TRUE,4-6 mo,FALSE,44,80,100,House,Sans Souci,2219,NSW,1994-03-27,80100,3 years,30,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-04-20 02:20:06,Late Night (00:00 - 04:59),
exposure_a2261ee4-0f5b-45c1-8ee4-d4028af79aeb,male,FALSE,,,11,90,100,House,Cooranbong,2265,NSW,1971-12-13,90100,7-12 months,52,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,2024-03-06 23:13:16,Evening (18:00 - 23:59),
exposure_a22873b4-a5e8-470f-8923-b5a3f8dbf17c,male,FALSE,,TRUE,21,90,100,Apartment,Windaroo,4207,QLD,1998-09-13,90100,1 years,26,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-09-16 11:17:05,Morning (05:00 - 11:59),
exposure_a236ebb0-d59c-4bca-9d5b-07cad94cec09,female,TRUE,7-12 mo,TRUE,34,80,200,House,Tweed Heads South,2486,NSW,1961-11-29,80200,2 years,62,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,2024-07-23 13:35:22,Afternoon (12:00 - 17:59),
exposure_a23a69f7-0f72-46ca-a937-4003de4cd885,male,FALSE,,,3,80,200,House,St Kilda,3182,VIC,1998-06-03,80200,0-6 months,25,1,3,unnamed cross,unknown,german pointer cross,german pointer cross,FALSE,0,2024-04-25 01:43:32,Late Night (00:00 - 04:59),
exposure_a23b9990-4734-42fa-9b8c-9ab6551f1dc7,female,FALSE,,FALSE,2,90,200,House,Margaret River,6285,WA,1954-08-24,90200,0-6 months,70,1,3,purebred,mastiff,boxer,boxer,FALSE,0,2024-09-17 20:45:06,Evening (18:00 - 23:59),
exposure_a24980bc-b009-48ba-907b-e5628f0cab85,female,TRUE,Not Sure,FALSE,2,80,200,House,East Ryde,2113,NSW,1975-04-08,80200,0-6 months,49,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,1,2024-06-23 09:33:14,Morning (05:00 - 11:59),
exposure_a2615e8e-075a-4a36-bc4a-d627292830e5,male,FALSE,,,2,80,0,House,Glendenning,2761,NSW,1996-12-05,800,0-6 months,27,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-01-11 13:48:00,Afternoon (12:00 - 17:59),
exposure_a2669a36-5663-48ad-a4f3-c4d393c83233,female,FALSE,,,48,80,200,House,Wishart,4122,QLD,1970-08-24,80200,4 years,53,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2024-07-05 20:23:38,Evening (18:00 - 23:59),
exposure_a26bce96-e4a0-4a88-98fb-a684e5096a34,female,FALSE,,,2,100,100,House,Broadview,5083,SA,1993-03-09,100100,0-6 months,30,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,2024-01-08 20:10:53,Evening (18:00 - 23:59),
exposure_a274a77a-f694-4248-bf3d-02ee6d589ef1,female,FALSE,,FALSE,2,80,200,House,Lakelands,6180,WA,1996-11-28,80200,0-6 months,27,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2024-08-28 16:28:25,Afternoon (12:00 - 17:59),
exposure_a27cf714-28de-4f2b-9b31-9b86c154b34f,female,TRUE,7-12 mo,,12,90,100,House,Aberglasslyn,2320,NSW,1998-05-02,90100,7-12 months,25,1,2,purebred,collie related,australian cattle dogblue heeler,australian cattle dogblue heeler,TRUE,0,2023-12-03 09:26:00,Morning (05:00 - 11:59),
exposure_a27d4b87-ecc7-4c39-8149-dc743013ad80,female,FALSE,,FALSE,4,80,200,House,Grange,4051,QLD,1982-07-11,80200,0-6 months,42,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,2024-09-16 13:11:46,Afternoon (12:00 - 17:59),
exposure_a28666d9-672f-4b83-b0ac-eed5913312a0,female,FALSE,,TRUE,3,80,100,Apartment,Reservoir,3073,VIC,1990-02-08,80100,0-6 months,34,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,1,2024-06-09 15:10:56,Afternoon (12:00 - 17:59),
exposure_a2934baf-2bfb-4160-80ff-984842ba8dbf,male,FALSE,,FALSE,3,80,100,House,Sandringham,3191,VIC,1987-08-26,80100,0-6 months,37,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2024-08-26 09:27:13,Morning (05:00 - 11:59),
exposure_a2973ef3-a356-49fd-9601-6f417b8d9e00,female,FALSE,,,5,100,200,House,West Ryde,2114,NSW,1994-04-17,100200,0-6 months,30,1,1,unnamed cross,unknown,chihuahua cross,chihuahua cross,FALSE,0,2024-04-04 20:36:12,Evening (18:00 - 23:59),
exposure_a29ceb24-207d-4413-858b-4509d3810079,male,TRUE,4-6 mo,TRUE,9,80,200,House,Earlville,4870,QLD,1966-01-18,80200,7-12 months,58,1,1,purebred,terrier,jack russell terrier,jack russell terrier,TRUE,0,2024-08-03 07:35:40,Morning (05:00 - 11:59),
exposure_a2a117c9-d094-403c-be7a-07c143e197ab,male,FALSE,,,32,90,100,House,Bondi Junction,2022,NSW,1982-03-24,90100,2 years,41,1,1,purebred,spitz related,pomeranian,pomeranian,FALSE,0,2024-02-14 08:09:24,Morning (05:00 - 11:59),
exposure_a2ab8788-c2e4-4ffe-a3b2-7b1106c9b3b7,female,FALSE,,,15,80,100,House,Dulwich Hill,2203,NSW,,80100,1 years,,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,2023-11-06 13:30:48,Afternoon (12:00 - 17:59),
